symbol,n_tree,point_ic_tree,ci_lower_tree,ci_upper_tree,passes_tree,p_value_tree,p_value_fdr_tree,passes_fdr_significant_tree,passes_fdr_tree,n_linear,point_ic_linear,ci_lower_linear,ci_upper_linear,passes_linear,p_value_linear,p_value_fdr_linear,passes_fdr_significant_linear,passes_fdr_linear,n_baseline,point_ic_baseline,ci_lower_baseline,ci_upper_baseline,passes_baseline,p_value_baseline,p_value_fdr_baseline,passes_fdr_significant_baseline,passes_fdr_baseline
IGV,101360,0.32942711841482303,0.32326661574496185,0.3357681894341487,True,0.0,0.0,True,True,101360,0.03018414286580208,0.023973705432627352,0.036597763743088964,True,0.0,0.0,True,True,101360,0.07931698441618348,0.07353241236083533,0.0849723052434477,True,0.0,0.0,True,True
INDA,78218,0.25015717099324486,0.24323575318214927,0.2572334213622321,True,0.0,0.0,True,True,78218,0.02862770962909229,0.02204158272944625,0.03573259568233494,True,1.1102230246251565e-15,1.4802973661668755e-15,True,True,78218,0.05345243040815488,0.04766978374984114,0.06018186365840835,True,0.0,0.0,True,True
IPO,48297,0.17304810695595277,0.162863273803307,0.18420486455414506,True,0.0,0.0,True,True,48297,0.020752141248462166,0.011326350323847484,0.030184399196239275,True,5.091454005734519e-06,5.359425269194231e-06,True,True,48297,0.05103122630208247,0.04228751058681395,0.059138353875872796,True,0.0,0.0,True,True
ITA,94449,0.3023870954750175,0.2952461924943292,0.3086735753524696,True,0.0,0.0,True,True,94449,0.03130273398040572,0.02490020429132423,0.03720017470977705,True,0.0,0.0,True,True,94449,0.07781351068391491,0.07122001597457067,0.0835045724868369,True,0.0,0.0,True,True
IWM,105175,0.3804148225348153,0.3750643270382069,0.3865127747492455,True,0.0,0.0,True,True,105175,0.0419299630137967,0.03630360469125372,0.047446685127139517,True,0.0,0.0,True,True,105175,0.0948113261711747,0.0891971650198225,0.10014166692790241,True,0.0,0.0,True,True
IYT,104848,0.26583494187635864,0.2594590692355485,0.2718258719834731,True,0.0,0.0,True,True,104848,0.02773138090277143,0.02207647699102176,0.033179073715163265,True,0.0,0.0,True,True,104848,0.06721911385802051,0.06163424592351612,0.07266811296180863,True,0.0,0.0,True,True
KRE,105174,0.3737040776481968,0.3681970090721629,0.3786903819329907,True,0.0,0.0,True,True,105174,0.02732892676967942,0.021899887290635984,0.033333637770202124,True,0.0,0.0,True,True,105174,0.09007028264282087,0.08446397531364966,0.09470229263681877,True,0.0,0.0,True,True
KWEB,75446,0.27846340284883353,0.27111023869670503,0.28691698100861257,True,0.0,0.0,True,True,75446,0.024164515956915232,0.01711981445300188,0.03170860067575633,True,3.174682738915635e-11,3.734920869312512e-11,True,True,75446,0.07188757530147322,0.06438576186160583,0.07848011509956547,True,0.0,0.0,True,True
LQD,105174,0.338215931366469,0.3327674348572625,0.343851781739227,True,0.0,0.0,True,True,105174,0.033202461124530264,0.027825259984228745,0.039448031361047624,True,0.0,0.0,True,True,105174,0.07441592002167734,0.06958007749097685,0.08003277772850668,True,0.0,0.0,True,True
MCHI,63829,0.20353997482062766,0.19443284289894283,0.21286970117245238,True,0.0,0.0,True,True,63829,0.013063188866533097,0.0057754464683291646,0.021440123583259713,True,0.0009654274337538293,0.0009776480341810929,True,True,63829,0.04927345205207634,0.04199919569486727,0.056784503716716596,True,0.0,0.0,True,True
MTUM,75841,0.3361277748261427,0.32854264627292545,0.34399529240959725,True,0.0,0.0,True,True,75841,0.037964005332147846,0.031060660558894043,0.044968582251622105,True,0.0,0.0,True,True,75841,0.0831992140941164,0.07661205834346296,0.08986965373897551,True,0.0,0.0,True,True
MUB,105039,0.3023160562485079,0.29690720456325737,0.30801481057082797,True,0.0,0.0,True,True,105039,0.07838618356651804,0.07295778099292162,0.08431167091435395,True,0.0,0.0,True,True,105039,0.07304655763808256,0.06802385457062582,0.07873702958996781,True,0.0,0.0,True,True
OIH,90472,0.35893153904437425,0.3516550829637649,0.3654307830219993,True,0.0,0.0,True,True,90472,0.028056749464688266,0.02107127489663696,0.03423618349321509,True,0.0,0.0,True,True,90472,0.09178893866942692,0.0860825091273704,0.0972457356109569,True,0.0,0.0,True,True
PFF,54147,0.34488737873719716,0.3380276275596656,0.3534561793467863,True,0.0,0.0,True,True,54147,0.05721871108856841,0.04910140945444378,0.06559418213825874,True,0.0,0.0,True,True,54147,0.0835594399577499,0.07485676912700244,0.09139778919419234,True,0.0,0.0,True,True
PPLT,95818,0.1893572442365823,0.18302183652284892,0.19559819340006776,True,0.0,0.0,True,True,95818,0.02532603159520799,0.01922756634396513,0.031663071098281835,True,4.440892098500626e-15,5.7301833529040334e-15,True,True,95818,0.04074846048622506,0.03502387939249969,0.04634890347905648,True,0.0,0.0,True,True
QQQ,105164,0.3702382866891122,0.36453856944850804,0.37607078636107993,True,0.0,0.0,True,True,105164,0.03873574642440016,0.033546117641963684,0.04430043842248389,True,0.0,0.0,True,True,105164,0.09000256413216107,0.08421012278294873,0.09602195770138244,True,0.0,0.0,True,True
QUAL,75754,0.32937351360532335,0.32239104399207574,0.337009152610044,True,0.0,0.0,True,True,75754,0.04089992492822376,0.03329330541964047,0.047519153693897635,True,0.0,0.0,True,True,75754,0.0817946491594811,0.07535134469937595,0.08765053497950014,True,0.0,0.0,True,True
RSP,105174,0.35958530684078466,0.3538803945582919,0.3655946395511486,True,0.0,0.0,True,True,105174,0.03256096377224002,0.026641948051590102,0.03881110363128135,True,0.0,0.0,True,True,105174,0.08624419505029671,0.08035969269079146,0.0921360268076302,True,0.0,0.0,True,True
SCHD,91478,0.3576289686815897,0.3516813444948843,0.36418766969995453,True,0.0,0.0,True,True,91478,0.03080026918867319,0.024806403875562575,0.03730813187372612,True,0.0,0.0,True,True,91478,0.06853090839792508,0.06198043092520541,0.07490404917146912,True,0.0,0.0,True,True
SDOG,82208,0.2451984664047296,0.23786871860066122,0.2525620770950715,True,0.0,0.0,True,True,82208,0.02196210367403597,0.015011839474759333,0.02907070733308615,True,3.022417871534344e-10,3.4055412637006695e-10,True,True,82208,0.06022462885417401,0.054177565566558054,0.06751029989360126,True,0.0,0.0,True,True
SHY,54148,0.24838181364940298,0.23765332404626596,0.2582010221082967,True,0.0,0.0,True,True,54148,0.09778289873386396,0.08752489489263796,0.1082425605376741,True,0.0,0.0,True,True,54148,0.017906849446409516,0.007793260228307419,0.028692926157655906,True,3.0848278960160513e-05,3.0848278960160513e-05,True,True
SLV,105175,0.3063111046617949,0.30049723133903583,0.31192302892040574,True,0.0,0.0,True,True,105175,0.03476315455506387,0.02926267872856591,0.041004290782521303,True,0.0,0.0,True,True,105175,0.06809045139780626,0.06214886138057272,0.07353452738256722,True,0.0,0.0,True,True
SMH,90512,0.35239972524613583,0.3455854105266031,0.35913897266630146,True,0.0,0.0,True,True,90512,0.03335204650008561,0.027728695829019722,0.03897728245646864,True,0.0,0.0,True,True,90512,0.08585989405285165,0.07961027870423601,0.09158931021033179,True,0.0,0.0,True,True
SPHB,82824,0.23225251264292246,0.22506958839182276,0.2393335112264956,True,0.0,0.0,True,True,82824,0.02527196242888451,0.018426417191759734,0.03207798704288819,True,3.4861002973229915e-13,4.290584981320605e-13,True,True,82824,0.06817518751099638,0.061111358422649094,0.07495740636888787,True,0.0,0.0,True,True
SPY,105173,0.29454423041870736,0.2884213537613803,0.30083461798766675,True,0.0,0.0,True,True,105173,0.03457505267963907,0.028397077034720712,0.040739674306053276,True,0.0,0.0,True,True,105173,0.07215114848940343,0.06617723289432588,0.07818683973919477,True,0.0,0.0,True,True
TIP,105176,0.3439014015313335,0.33908212598813464,0.3492066119853737,True,0.0,0.0,True,True,105176,0.039355675251868984,0.0334683127603075,0.044632193450082604,True,0.0,0.0,True,True,105176,0.07471699656572424,0.069776759703885,0.07987485310765816,True,0.0,0.0,True,True
TLT,63846,0.32993079285459725,0.3217487692514151,0.33779212004545955,True,0.0,0.0,True,True,63846,0.02576728016177371,0.018278635333803674,0.033232348029731275,True,7.42705896783491e-11,8.611082861257866e-11,True,True,63846,0.06839327115554646,0.06240857278962714,0.07480169348705083,True,0.0,0.0,True,True
USMV,88292,0.35753735443297663,0.351139877501395,0.36359852877726356,True,0.0,0.0,True,True,88292,0.03821988697334824,0.031791064337812695,0.04411555134591142,True,0.0,0.0,True,True,88292,0.08332260700747214,0.07808357892320382,0.08847708529727932,True,0.0,0.0,True,True
UUP,104889,0.21131312707975763,0.20476623616594306,0.21788777354921704,True,0.0,0.0,True,True,104889,0.024482338066402213,0.018284726846211755,0.03044503847459552,True,2.220446049250313e-15,2.912060392459427e-15,True,True,104889,0.026558489062559292,0.019671682013962744,0.033248943773937285,True,0.0,0.0,True,True
VNQ,105176,0.38588334290675463,0.38115653234220853,0.39189322176776936,True,0.0,0.0,True,True,105176,0.035856941638764774,0.02968577740903233,0.04231760870542555,True,0.0,0.0,True,True,105176,0.09691143077940635,0.09102427483216681,0.1028369072892455,True,0.0,0.0,True,True
VTV,105175,0.28851515308577724,0.28214625957795725,0.29506507051870046,True,0.0,0.0,True,True,105175,0.02894709563688045,0.023225951183335865,0.03528599963563788,True,0.0,0.0,True,True,105175,0.06959026828380095,0.06349843386399194,0.0752229892030128,True,0.0,0.0,True,True
VUG,105176,0.3565457114295348,0.3503101655259289,0.3631121251551167,True,0.0,0.0,True,True,105176,0.04302663479265857,0.03747212830893062,0.04890942091517009,True,0.0,0.0,True,True,105176,0.08034205627815691,0.07427899139092023,0.08641281169950349,True,0.0,0.0,True,True
VWO,105176,0.23365201315612177,0.2269069988396523,0.241037667178857,True,0.0,0.0,True,True,105176,0.0231934958970557,0.017484025960575765,0.029476177410813955,True,5.3734794391857577e-14,6.716849298982197e-14,True,True,105176,0.06098139608051618,0.055247732641508444,0.06706919072841402,True,0.0,0.0,True,True
VYM,104956,0.28507143719017547,0.27864738669168715,0.2917808030587781,True,0.0,0.0,True,True,104956,0.025497936759856638,0.019821838180856907,0.03132900011020626,True,2.220446049250313e-16,3.062684205862501e-16,True,True,104956,0.06721814741736631,0.06192789534737955,0.07319659002422445,True,0.0,0.0,True,True
XBI,104828,0.3842784503815896,0.3785721026521681,0.38956862054841973,True,0.0,0.0,True,True,104828,0.035286634700532366,0.0293880746027109,0.041100708633722324,True,0.0,0.0,True,True,104828,0.09813200686084941,0.09336683552259678,0.10345322070376928,True,0.0,0.0,True,True
XHB,105176,0.36945146754087566,0.3627011086005322,0.3756244435623398,True,0.0,0.0,True,True,105176,0.0368026677686998,0.03141976224064074,0.042602105261497734,True,0.0,0.0,True,True,105176,0.09429432239620122,0.0886046407780991,0.1002113606805055,True,0.0,0.0,True,True
XLB,105176,0.3647178860233531,0.3585427831028588,0.3707301925383149,True,0.0,0.0,True,True,105176,0.0370312907643643,0.031461717458777454,0.04240840096763671,True,0.0,0.0,True,True,105176,0.08586308240661294,0.08029084638566321,0.09115976124315017,True,0.0,0.0,True,True
XLC,48418,0.37003715270143084,0.36150006098707,0.37852654369667216,True,0.0,0.0,True,True,48418,0.045764962091775815,0.03809172979229336,0.053818542856875505,True,0.0,0.0,True,True,48418,0.087690621258982,0.08118178090094084,0.09521062141229567,True,0.0,0.0,True,True
XLE,105176,0.371460169393189,0.3656793396593137,0.3770296561071475,True,0.0,0.0,True,True,105176,0.034021855477718896,0.028313815503429478,0.03978590231702923,True,0.0,0.0,True,True,105176,0.08968333606572092,0.08491687613970722,0.09499824038131317,True,0.0,0.0,True,True
XLF,105176,0.3664515126853813,0.3609911412523107,0.37247454677661157,True,0.0,0.0,True,True,105176,0.04507923027129124,0.03933644057745598,0.05088069618577277,True,0.0,0.0,True,True,105176,0.08439211447533924,0.07905578865472046,0.08966386862375639,True,0.0,0.0,True,True
XLI,105176,0.36357379000716,0.35794106217794236,0.36976147988906233,True,0.0,0.0,True,True,105176,0.03493049539175912,0.028555643551099907,0.04094866624360501,True,0.0,0.0,True,True,105176,0.0862863430860233,0.0808780731084716,0.09189607188254927,True,0.0,0.0,True,True
XLK,105176,0.3605004416416411,0.35437274480875913,0.3662812781287787,True,0.0,0.0,True,True,105176,0.041440205372850314,0.035756081901223605,0.04714877303679263,True,0.0,0.0,True,True,105176,0.08398715701168798,0.07803017763150202,0.09015863913666769,True,0.0,0.0,True,True
XLP,105176,0.3723128455155075,0.3665306163089514,0.37822382489644335,True,0.0,0.0,True,True,105176,0.037451109291169675,0.03151315020540796,0.04320691596632183,True,0.0,0.0,True,True,105176,0.0823614701938893,0.07682500644496505,0.08730838329010746,True,0.0,0.0,True,True
XLRE,61756,0.3707115431685745,0.3635133433161426,0.3783761963553282,True,0.0,0.0,True,True,61756,0.037203062943982006,0.02941128569799299,0.04582406563540944,True,0.0,0.0,True,True,61756,0.0887164993558114,0.08182933222760887,0.09658218809533427,True,0.0,0.0,True,True
XLU,105176,0.30482157501588725,0.29854107571987915,0.3120804061146995,True,0.0,0.0,True,True,105176,0.03121948269670971,0.025909098221829022,0.036771762468470685,True,0.0,0.0,True,True,105176,0.07411672401537252,0.0686720568797907,0.07950658095421544,True,0.0,0.0,True,True
XLV,105176,0.29658617365414003,0.29091992432744374,0.302413346367208,True,0.0,0.0,True,True,105176,0.030421692988577678,0.02438735983923713,0.03607769903175437,True,0.0,0.0,True,True,105176,0.07165259919748007,0.06638927263278382,0.07678094835082781,True,0.0,0.0,True,True
XLY,105176,0.3683916544793565,0.36260088797406964,0.37411656231246715,True,0.0,0.0,True,True,105176,0.04358474519401554,0.037447537725889046,0.04999182186747012,True,0.0,0.0,True,True,105176,0.08979539326451558,0.08357461131607286,0.09575682353195611,True,0.0,0.0,True,True
XOP,105176,0.38022492793343116,0.37471464975771507,0.3860640804514726,True,0.0,0.0,True,True,105176,0.032687676963484305,0.0271564546453536,0.038560144067788474,True,0.0,0.0,True,True,105176,0.09800889094686911,0.09292205217435164,0.10337002104390743,True,0.0,0.0,True,True
XRT,105176,0.3769100522602461,0.3716492105512224,0.382641019448084,True,0.0,0.0,True,True,105176,0.0375016300803908,0.030827279095183676,0.043893242658654984,True,0.0,0.0,True,True,105176,0.09137668499766677,0.08600975731593771,0.09718293068403293,True,0.0,0.0,True,True
