symbol,n_tree,point_ic_tree,ci_lower_tree,ci_upper_tree,passes_tree,p_value_tree,p_value_fdr_tree,passes_fdr_significant_tree,passes_fdr_tree,n_linear,point_ic_linear,ci_lower_linear,ci_upper_linear,passes_linear,p_value_linear,p_value_fdr_linear,passes_fdr_significant_linear,passes_fdr_linear,n_baseline,point_ic_baseline,ci_lower_baseline,ci_upper_baseline,passes_baseline,p_value_baseline,p_value_fdr_baseline,passes_fdr_significant_baseline,passes_fdr_baseline
UUP,24559,0.14646251186387968,0.13488250497998186,0.15956932468746501,True,0.0,0.0,True,True,24559,-0.0003802591246240774,-0.01224899804906132,0.010250299181990385,False,0.9524833296364215,0.9524833296364215,False,False,24559,0.029745757277776032,0.017514072507654584,0.042078890541987615,True,3.1262718975799686e-06,3.3346900240853e-06,True,True
VNQ,28670,0.27127465332580775,0.2607222921701493,0.28248089025909306,True,0.0,0.0,True,True,28670,0.022458584276255262,0.011126361627006899,0.03439928575771373,True,0.00014292536139137724,0.0006725899359594223,True,True,28670,0.07285968022938338,0.06114961070462056,0.08462659073145173,True,0.0,0.0,True,True
VTV,24559,0.22555125592901418,0.211395326398166,0.2378362467877991,True,0.0,0.0,True,True,24559,0.003499073386462119,-0.007986754487710645,0.014382916891415949,False,0.5834691396689666,0.6354143740799832,False,False,24559,0.04370252555377792,0.032009225095844876,0.05658220322488855,True,7.298606163885779e-12,1.0812749872423375e-11,True,True
VUG,28670,0.2563531147109951,0.24662623028097766,0.26821247413743543,True,0.0,0.0,True,True,28670,0.017751023889117003,0.00676902862087126,0.02868118806915546,True,0.002649286486386515,0.007064763963697374,True,True,28670,0.057622633864776326,0.04694765230910223,0.06922588090068135,True,0.0,0.0,True,True
VWO,24559,0.17460427216743693,0.16117554332244513,0.18847073297573905,True,0.0,0.0,True,True,24559,0.006421789482293436,-0.004959122763571348,0.01955855473186841,False,0.31425311423197777,0.37148490058089034,False,False,24559,0.03783653429312257,0.025579413724347865,0.050830986675106354,True,3.00539992892368e-09,3.7567499111546e-09,True,True
VYM,24559,0.22130379904973493,0.20928957310251262,0.23250880483672087,True,0.0,0.0,True,True,24559,0.007374762747805162,-0.005474627807511288,0.01858646328506807,False,0.24781251304823426,0.3097656413102928,False,False,24559,0.047574759075061715,0.03560571819473673,0.06046516332985566,True,8.681944052568724e-14,1.4174602534806078e-13,True,True
XBI,28670,0.27832595651618447,0.26682540234766594,0.2889021717847618,True,0.0,0.0,True,True,28670,0.021996098416150543,0.011858313114772118,0.032886314088095926,True,0.00019553561342378067,0.0007448975749477359,True,True,28670,0.08029850430412468,0.06943180257110856,0.09158711424403287,True,0.0,0.0,True,True
XHB,28670,0.2615113863510854,0.2513863676151335,0.27442930622204564,True,0.0,0.0,True,True,28670,0.022165087074801908,0.010882906370885324,0.033973667819355645,True,0.00017449514319767268,0.0007093431687881235,True,True,28670,0.0691278679888062,0.057610720890695376,0.08052104138644883,True,0.0,0.0,True,True
XLB,28670,0.2539021502032906,0.2445999689510633,0.26534625052761196,True,0.0,0.0,True,True,28670,0.0150727571783848,0.0034101892441968495,0.02593706100353717,True,0.010704942479615509,0.02195885636844207,True,True,28670,0.05976888710263949,0.04867187664424977,0.07069186775688946,True,0.0,0.0,True,True
XLC,12826,0.2598589159252798,0.24236355212478114,0.2779665253779999,True,0.0,0.0,True,True,12826,0.0114567489700841,-0.007284863441792228,0.02771654020118959,False,0.1944884107134175,0.2706376550465931,False,False,12826,0.05490430812903006,0.03654294149113379,0.07462829431124739,True,4.905247319442196e-10,6.540329759256262e-10,True,True
XLE,28670,0.23271213810302283,0.22326130393367927,0.24328561514273275,True,0.0,0.0,True,True,28670,0.01849610541263769,0.006788839975236279,0.028896583088902725,True,0.0017365997497917895,0.0049617135708336845,True,True,28670,0.07041513053854752,0.05890484514980188,0.08140303656057292,True,0.0,0.0,True,True
XLF,28670,0.23577270235792547,0.22544743968842565,0.24680078458102972,True,0.0,0.0,True,True,28670,0.009396087685561156,-0.002210187985536955,0.02162620554476924,False,0.11162492924780354,0.17859988679648567,False,False,28670,0.05944798621592104,0.04831810594922802,0.07037765443761643,True,0.0,0.0,True,True
XLI,28670,0.2399765628782661,0.23045942132682615,0.2518974830630241,True,0.0,0.0,True,True,28670,0.013234284485301851,0.002238109973843664,0.024414285306735256,True,0.02503525530127182,0.04353957443699447,True,True,28670,0.06028535846362542,0.049170368452880024,0.0722394798985476,True,0.0,0.0,True,True
XLK,28670,0.25749074591177257,0.24667850931463267,0.26950867855079913,True,0.0,0.0,True,True,28670,0.016507572451923788,0.006731349778412279,0.028074054628267047,True,0.005187296092165283,0.011856676782092077,True,True,28670,0.060140532522691866,0.050620312923393085,0.07114292040933089,True,0.0,0.0,True,True
XLP,28670,0.2454519528752996,0.2341075780170345,0.25670380215304706,True,0.0,0.0,True,True,28670,0.003197267751071698,-0.007861198787336172,0.014105631584202156,False,0.5882690377729496,0.6354143740799832,False,False,28670,0.062408693460968785,0.04956188609776599,0.07385665654793443,True,0.0,0.0,True,True
XLRE,16894,0.26847316784395314,0.2546444417495403,0.2825188381024031,True,0.0,0.0,True,True,16894,0.012292411311265275,-0.003261047471867572,0.027839217676829644,False,0.11011601355154577,0.17859988679648567,False,False,16894,0.06432146316464407,0.04927131928806233,0.07993160082905348,True,0.0,0.0,True,True
XLU,24559,0.2464419330613231,0.23528414506064363,0.25813640079535755,True,0.0,0.0,True,True,24559,0.004307604183543563,-0.008128712127818552,0.017115983770108936,False,0.49965871545638474,0.5705323225399724,False,False,24559,0.05471397050517955,0.04260548530175964,0.06717762514802193,True,0.0,0.0,True,True
XLV,24559,0.22669075988776988,0.21659044159179736,0.2373282394843196,True,0.0,0.0,True,True,24559,0.007696942073643626,-0.003486601013343341,0.019883521684312885,False,0.22775263192009731,0.2938743637678675,False,False,24559,0.05133996632588167,0.039126023521315,0.06383600147854997,True,8.881784197001252e-16,1.578983857244667e-15,True,True
XLY,28670,0.25922259268763614,0.24905853413003162,0.27182387468480484,True,0.0,0.0,True,True,28670,0.024895775936032316,0.014212871147616747,0.036259783404856236,True,2.488098123532012e-05,0.00015311373067889304,True,True,28670,0.065252740680364,0.05372117073061757,0.07633856005961419,True,0.0,0.0,True,True
